Time,Wash Filtrate to Digester - Total Flow,Wash Filtrate Vertical Nozzle,White Liquor Flow to ITC,H-factor,H-factor Co-Current,H-factor Target,H-factor Counter-Current,Volumetric Chip Flow,Chip Mass Flow from Piles,Spruce Saw Mill Chips Share,Spruce Roundwood Chip Share,Pine Roundwood Chip Share,White Liquor Dosage to Top Circulation,White Liquor Dosage to ITC-circulation,Digester White Liquor Dosage,White Liquor Total Dosage,White Liquor Temperature,White Liquor Flow to Top Circulation,White Liquor Flow to Digester Top,White Liquor Flow to Digester Plant,White Liquor Flow to High Pressure Feeder,Chip Feeding Screw Speed,Digester Chip Level Bottom Sensor,Digester Chip Level Middle Sensor,Digester Chip Level Top Sensor,Digester Steam Space Temperature,Digester Pressure Control,Hot Spent Digester Liquor Specific Flow to Impregnation Vessel,Digester Production,Digester Long Level,Digester Chip Level Control,Digester Dilution Factor,Digester Short Level,Blow Kappa,Blow Temperature,Blow Production,Weak Black Liquor to Evaporation Plant Residual Alkali
2018-12-26 15:40:00,146.6323,132.0954,0.734309,659.0521,346.5629,630.0,312.4892,663.0789,37.58129,0.0,33.30227,66.8494,4.159529,0.40142,17.34532,21.34574,128.2729,7.963275,31.75679,39.27434,3.997349,36.13682,20.90023,17.08818,0.0,148.3217,0.338209,2.7,1052.772,88.08049,8.320885,2.140616,48.11807,30.28559,87.01437,1159.591,11.37
2018-12-26 15:50:00,147.4882,132.759,0.732846,630.5126,339.502,630.0,291.0105,645.7698,36.77455,0.0,30.31382,69.60857,4.367589,0.399708,17.40664,21.46417,128.2166,7.887673,31.90166,39.31365,3.990873,36.15184,20.66495,17.78999,0.0,148.1547,0.338829,2.7,1052.691,88.08745,10.92416,2.146126,48.27942,30.09294,86.97065,1153.317,11.37
2018-12-26 16:00:00,147.8675,133.0007,0.732395,618.2314,338.3807,630.0,279.8507,638.9477,35.91361,0.0,29.62443,68.88338,4.074179,0.399052,17.39643,21.3194,128.1667,7.593685,31.86574,39.11461,4.01084,36.14637,20.93195,15.50967,0.615147,148.1876,0.33984,2.700001,1052.694,88.21152,11.01659,2.160584,48.82696,29.96876,87.00925,1154.726,11.37
2018-12-26 16:10:00,147.9995,133.0018,0.732853,640.3629,341.6354,630.0,298.7274,638.6357,36.35833,0.0,28.46588,71.15762,4.124274,0.400108,17.31728,21.15092,128.3425,7.563748,31.7471,38.87423,3.971202,36.1338,20.93309,16.82977,1.582394,148.3529,0.340628,2.700001,1053.039,88.1686,12.79142,2.150899,48.69665,29.78111,87.0913,1159.662,11.37
2018-12-26 16:20:00,147.5884,132.8941,0.732815,649.918,347.1854,630.0,302.7326,636.9327,35.8148,0.0,30.22351,70.31192,3.939381,0.400101,17.26801,20.98789,128.2669,7.319066,31.63951,38.52398,4.010372,36.15336,21.24233,16.7255,1.521286,148.6101,0.34117,2.700001,1052.659,88.15266,12.61373,2.138752,48.50964,29.91087,87.15946,1156.292,11.37
2018-12-26 16:30:00,147.7927,133.1082,0.732052,637.7297,349.0892,630.0,288.6405,657.4062,36.54619,0.0,22.95291,76.39962,4.138725,0.398379,17.38569,21.35532,128.3273,7.677655,31.87363,39.09648,4.001602,36.12159,20.40716,18.07803,1.396538,148.7244,0.341408,2.7,1053.159,88.26958,11.37589,2.144897,48.8803,30.53165,87.20552,1155.248,11.37
2018-12-26 16:40:00,146.8498,132.1648,0.737354,654.1605,351.325,630.0,302.8356,630.6843,35.63267,0.0,29.41053,71.49795,4.164128,0.401283,17.35964,21.21172,128.3273,7.467151,31.85191,38.91935,4.020413,36.14519,20.05625,16.48909,1.211503,148.8699,0.342059,2.7,1052.8,88.30816,8.237096,2.151056,49.06266,29.42591,87.32619,1148.7,11.37
2018-12-26 16:50:00,146.6888,131.9945,0.730602,669.5595,350.7011,630.0,318.8583,611.0374,35.18884,0.0,29.24886,70.63634,4.043525,0.39866,17.23038,21.02653,128.5337,7.43463,31.58826,38.60263,4.023114,36.13888,19.70872,16.75465,0.327537,148.9161,0.343044,2.700001,1052.918,88.2464,7.785276,2.136459,48.84972,28.19355,87.32762,1144.645,11.37
2018-12-26 17:00:00,145.5832,131.0105,0.73312,642.0282,347.8169,630.0,294.2114,634.2164,36.32162,0.0,30.90235,68.91792,4.222496,0.400436,17.41033,21.31737,128.2915,7.659842,31.87386,39.06271,3.986614,36.13884,20.06518,17.02768,0.295113,148.8881,0.342387,2.7,1052.772,88.24808,9.486685,2.152462,48.93549,29.13229,87.41256,1148.198,11.37
2018-12-26 17:10:00,146.1007,131.3608,0.735752,629.336,345.0661,630.0,284.2699,647.3875,36.78889,0.0,30.99883,68.77806,4.179023,0.398652,17.31037,21.23659,128.4043,7.699266,31.95953,39.20614,3.996262,36.26268,19.97504,17.42662,0.707694,148.8492,0.342759,2.695124,1057.184,88.22637,7.72569,2.12702,48.78543,28.80692,87.44578,1145.865,11.37
2018-12-26 17:20:00,152.182,136.4819,0.770038,615.2512,338.6497,630.0,276.6014,665.0645,38.50437,0.0,33.35887,66.78202,4.26364,0.401027,17.30593,21.22216,128.1179,7.811788,33.29794,40.69229,4.030851,37.78368,20.76242,17.98656,0.562391,148.6959,0.34167,2.675062,1102.429,88.37441,7.942681,2.204458,49.14981,29.57967,87.38157,1168.849,11.37
2018-12-26 17:30:00,160.2908,143.7519,0.804176,629.9353,339.5441,630.0,290.3912,708.3498,40.79668,0.0,28.55762,71.63537,4.041021,0.399864,17.24973,20.98675,127.5188,7.823149,34.73522,42.14862,3.973015,39.5826,20.51539,19.53162,0.421076,148.7331,0.341373,2.679128,1154.086,88.16591,11.08396,2.217591,48.61,29.77994,87.42989,1222.887,11.37
2018-12-26 17:40:00,162.1577,144.7918,0.81178,652.5345,341.1739,630.0,311.3606,682.0587,39.51581,0.0,31.01776,69.34065,4.033545,0.399654,17.46336,21.21827,127.1861,8.199131,35.43263,43.12767,3.97577,39.98439,21.44761,16.43041,0.249521,148.7913,0.34101,2.698344,1164.596,88.12523,12.14133,2.146886,48.14448,29.57342,87.44583,1250.613,11.37
2018-12-26 17:50:00,161.326,144.0266,0.807158,655.2936,342.6791,630.0,312.6144,704.5373,40.34688,0.0,30.74054,69.3368,4.219478,0.398541,17.56822,21.31282,126.9429,8.108237,35.60013,43.25879,3.982874,39.97533,20.02103,17.25387,0.0,148.8491,0.341419,2.699956,1164.605,88.11361,8.776807,2.129598,48.20457,28.68325,87.43511,1245.585,11.37
2018-12-26 18:00:00,162.3586,144.1125,0.812676,634.6893,346.731,630.0,287.9583,704.5221,39.60197,0.0,30.32354,69.27531,4.025373,0.401005,17.48415,21.24457,126.8913,8.270142,35.48287,43.13196,3.984421,39.9817,21.90411,17.37719,0.0,148.9711,0.342224,2.699999,1164.582,88.15207,12.90178,2.16913,48.00604,28.42024,87.47945,1247.634,11.37
2018-12-26 18:10:00,162.3427,144.6551,0.812409,630.4832,350.0342,630.0,280.449,694.4629,39.18755,0.0,31.2098,69.89552,3.866742,0.400352,17.54002,21.17455,126.856,7.880148,35.54235,42.95603,3.983518,39.97478,22.32133,18.46951,0.0,149.0903,0.342814,2.7,1164.445,88.36106,15.62729,2.173332,48.78493,28.07076,87.60567,1254.687,11.37
2018-12-26 18:20:00,162.4651,145.8273,0.809154,663.4246,352.3618,630.0,311.0628,691.784,39.34058,0.0,28.7186,70.17889,3.728297,0.399355,17.47069,20.98236,126.8696,7.734448,35.43259,42.75729,4.024343,39.978,20.87175,19.22174,0.0,149.1596,0.342342,2.700001,1164.775,88.51557,14.0518,2.14966,49.04829,28.35355,87.51724,1250.64,11.37
2018-12-26 18:30:00,162.0924,145.2996,0.811735,659.5724,350.4811,630.0,309.0914,692.779,38.92975,0.0,31.1972,68.57167,3.798041,0.39888,17.472,21.03207,127.0404,7.83308,35.4607,42.80251,3.971719,39.97933,21.53804,17.81968,0.0,149.0957,0.342069,2.7,1164.569,88.58615,12.18619,2.156338,49.54048,28.21965,87.58377,1248.864,11.37
2018-12-26 18:40:00,161.589,144.2494,0.813306,641.5231,346.4868,630.0,295.0363,698.8198,39.20123,0.0,28.84321,70.41622,3.942745,0.401535,17.4206,21.0516,127.0606,8.072765,35.31601,42.87284,4.015213,39.97132,20.54802,18.27386,0.0,148.9706,0.341937,2.7,1164.717,88.4135,10.16859,2.138754,48.97588,27.64335,87.57133,1243.634,11.37
2018-12-26 18:50:00,161.8325,143.9841,0.810966,644.2608,345.329,630.0,298.9318,673.2568,37.90765,0.0,29.9393,70.69811,3.80857,0.39969,17.47141,20.96817,127.1755,7.580757,35.43554,42.46082,4.012818,39.97762,19.76663,19.68438,0.052735,148.9313,0.341446,2.700001,1164.601,88.55117,10.76786,2.14667,49.32394,27.64847,87.53467,1240.974,11.37
2018-12-26 19:00:00,159.034,140.3842,0.809262,645.2328,348.5537,630.0,296.6791,685.843,38.84555,0.0,33.48643,66.2233,3.519106,0.399793,17.38419,20.7238,127.2056,7.127047,35.3062,41.97881,3.984372,39.98489,18.53079,16.84248,1.03e-45,149.0407,0.340724,2.699999,1164.511,88.34938,1.149203,2.12437,48.87374,28.24138,87.59799,1229.96,11.37
2018-12-26 19:10:00,158.7188,141.2392,0.812441,641.4451,347.1316,630.0,294.3134,685.7979,38.84495,0.0,30.07587,70.10724,3.612102,0.400584,17.49603,20.78818,127.0979,7.240219,35.4537,42.24241,4.006333,39.98527,18.45021,16.41796,0.0,148.9832,0.34058,2.699999,1164.374,88.16273,1.132289,2.134089,48.43296,28.1705,87.57085,1217.516,11.37
2018-12-26 19:20:00,159.2612,140.004,0.811068,620.5038,343.289,630.0,277.2148,705.9813,39.26504,0.0,28.00405,72.23676,3.750971,0.400482,17.62135,20.99877,127.0834,7.539718,35.7232,42.73232,4.012584,39.9735,18.71214,17.85615,0.0,148.8624,0.339449,2.7,1164.43,88.12033,1.597038,2.167689,48.10024,28.15942,87.52134,1215.78,11.37
2018-12-26 19:30:00,158.9652,139.6886,0.812492,626.8722,341.3263,630.0,285.5459,690.6922,38.89625,0.0,31.36147,69.4574,3.510481,0.400259,17.58692,20.825,127.0476,7.041527,35.68394,42.21185,4.001628,39.98126,20.44939,17.6077,0.0,148.7991,0.339178,2.7,1164.439,88.15192,6.11349,2.150154,48.14361,28.22257,87.53015,1221.116,11.37
2018-12-26 19:40:00,160.7302,141.1461,0.811837,647.3316,340.9382,630.0,306.3934,695.9415,38.94388,0.0,28.5199,71.29806,3.547127,0.400402,17.55473,20.81308,126.9386,7.122186,35.65515,42.27501,4.011895,39.97748,20.89302,17.53049,0.0,148.7845,0.339293,2.699999,1164.428,88.18305,12.00728,2.159908,47.86788,28.38284,87.56323,1229.091,11.37
2018-12-26 19:50:00,159.2911,139.4478,0.809815,639.5607,337.4463,630.0,302.1144,658.1955,37.15439,0.0,29.30785,70.96709,3.877914,0.399506,17.67429,21.33014,126.8041,7.785089,35.85615,43.1427,4.002676,39.96285,20.09025,18.21106,0.283808,148.6656,0.339182,2.700001,1164.746,88.44079,7.644798,2.155551,48.38388,27.97945,87.58056,1226.367,11.37
2018-12-26 20:00:00,158.8526,139.2882,0.812161,650.1745,340.4906,630.0,309.6839,698.362,39.46042,0.0,33.006,67.26281,3.707068,0.39979,17.61537,21.02755,126.9417,7.555943,35.70734,42.66923,3.995956,39.97653,20.02361,17.8629,0.161864,148.7547,0.340269,2.700001,1164.546,88.4612,6.744574,2.144538,48.61267,28.04389,87.53628,1218.582,11.37
2018-12-26 20:10:00,159.0004,138.8292,0.812543,640.0761,340.4909,630.0,299.5852,717.339,39.55262,0.0,27.86265,72.19821,3.622026,0.400773,17.57998,20.98314,126.9795,7.519153,35.69882,42.67013,4.021248,39.9649,21.58231,17.38527,8.45e-22,148.7758,0.339268,2.699999,1164.567,88.57813,7.85979,2.161548,48.97481,27.7744,87.53413,1215.283,11.37
2018-12-26 20:20:00,162.0965,140.9221,0.811513,626.445,339.8869,630.0,286.5582,680.593,38.55136,0.0,28.51174,71.25008,3.921162,0.399735,17.57518,21.27372,126.9743,7.988124,35.69879,43.19385,3.981651,39.95834,24.04951,19.29101,0.0,148.7555,0.339618,2.700001,1164.715,88.57238,22.81189,2.178382,48.92544,27.1374,87.54235,1243.444,11.37
2018-12-26 20:30:00,161.8074,141.3375,0.810521,611.5712,338.5059,630.0,273.0654,689.1824,38.25599,0.0,31.88257,68.33928,4.186142,0.400053,17.6575,21.33,126.8709,8.105817,35.79915,43.46432,3.996389,39.96118,21.82396,17.46329,0.0,148.692,0.33945,2.7,1164.704,88.69753,21.08653,2.136457,49.49242,27.1005,87.49184,1247.289,11.37
2018-12-26 20:40:00,160.3605,139.6796,0.812543,649.5589,338.8896,630.0,310.6693,702.121,39.30029,0.001478,30.75856,68.93923,3.970427,0.399515,17.62288,21.34199,126.9573,8.026309,35.7781,43.26458,3.96376,39.98757,21.91192,19.02145,0.0,148.7295,0.33926,2.7,1164.585,88.77039,14.44182,2.149469,49.53934,27.3776,87.52646,1234.263,11.37
2018-12-26 20:50:00,158.9338,138.5807,0.813363,662.9756,338.0114,630.0,324.9642,670.2457,38.15493,1.13e-22,27.66955,71.35306,3.83005,0.400782,17.52957,21.20692,127.0393,7.840805,35.61799,42.948,3.980856,39.96833,18.9047,17.32841,0.0,148.6843,0.339232,2.7,1164.75,88.73485,7.685,2.154354,49.12528,27.74105,87.57341,1228.5,11.37
2018-12-26 21:00:00,157.6733,140.2678,0.813878,630.9894,335.8374,630.0,295.152,669.9922,37.67492,0.0,29.16407,70.46028,3.525678,0.400397,17.55799,20.92647,126.9863,7.302491,35.62688,42.42337,3.944273,39.97212,21.43659,15.89105,0.0,148.6015,0.33903,2.700001,1164.548,88.40914,8.407908,2.155511,48.78717,26.83549,87.56383,1213.393,11.37
2018-12-26 21:10:00,159.9982,143.6141,0.810699,611.2555,332.782,630.0,278.4735,698.0713,39.44066,0.0,30.55412,69.66753,3.383376,0.399211,17.59534,20.81489,127.0615,7.005678,35.81701,42.27836,3.988581,39.95811,21.59162,16.68202,0.0,148.5142,0.337783,2.7,1164.591,88.4002,15.52608,2.185775,48.44659,27.06306,87.62631,1226.928,11.37
2018-12-26 21:20:00,157.6642,140.9304,0.813433,622.9949,329.6951,630.0,293.2998,693.7404,39.23565,0.0,29.54327,70.3777,3.398371,0.400665,17.57346,20.75721,127.0386,6.931265,35.73232,42.13736,4.005461,39.96557,19.85242,17.3652,0.0,148.4063,0.338407,2.699999,1164.566,88.26515,4.291885,2.105779,48.03577,27.25857,87.65367,1217.294,11.37
2018-12-26 21:30:00,160.5671,142.0292,0.811398,625.4325,329.6415,630.0,295.791,698.8512,38.75718,0.0,30.07333,70.19104,3.266359,0.399199,17.57574,20.53787,126.982,6.595391,35.72622,41.80982,4.034854,39.97704,22.30492,15.78704,0.0,148.396,0.338625,2.700001,1164.537,88.32497,16.20604,2.169114,48.13724,27.34627,87.55372,1218.625,11.37
2018-12-26 21:40:00,158.5032,139.656,0.815086,616.2608,329.1744,630.0,287.0864,704.4327,38.74835,0.0,28.54935,71.35239,3.236117,0.400546,17.57977,20.45838,126.9001,6.439117,35.74693,41.6433,3.980545,39.96542,19.5525,17.73196,0.0,148.3711,0.338625,2.7,1164.759,88.2747,9.633125,2.14455,48.06369,27.3042,87.4365,1228.574,11.37
2018-12-26 21:50:00,157.6068,138.8499,0.814959,626.7056,329.0454,630.0,297.6601,668.7499,37.3975,0.0,30.75487,70.20131,3.266515,0.399768,17.62597,20.6168,126.9351,6.616967,35.89048,41.98978,3.987507,39.97736,20.55401,17.38332,0.0,148.3814,0.338473,2.699999,1164.619,88.37042,4.530634,2.124548,48.66868,27.21612,87.36034,1203.977,11.37
2018-12-26 22:00:00,157.7335,139.6469,0.813624,639.8884,333.8534,630.0,306.0349,689.1104,38.27872,0.0,31.36275,68.55308,3.653973,0.400174,17.58999,20.98491,126.8441,7.471424,35.78786,42.75168,4.028617,39.98586,20.09921,17.16524,0.0,148.5421,0.339375,2.7,1164.553,88.39943,10.23826,2.157898,48.82099,27.81439,87.49838,1215.656,11.37
2018-12-26 22:10:00,158.225,140.8574,0.813541,631.8786,335.6263,630.0,296.2523,696.1446,38.78032,0.0,32.33695,68.11402,3.786877,0.400248,17.70761,21.28465,126.8476,7.875616,35.99858,43.3462,4.023741,39.95968,20.47874,19.02364,0.0,148.5983,0.339525,2.7,1164.552,88.48556,10.88428,2.144664,49.37289,27.74634,87.65188,1211.997,11.37
2018-12-26 22:20:00,158.8135,140.4186,0.817191,640.1673,333.2506,630.0,306.9167,698.0129,38.86493,0.0,29.65332,71.47044,3.679161,0.401171,17.55719,20.97204,127.0056,7.47425,35.78347,42.78024,3.975999,39.97291,21.67917,18.66672,0.0,148.5426,0.339569,2.7,1164.536,88.37744,12.72305,2.164982,49.24251,27.08492,87.63755,1213.619,11.37
2018-12-26 22:30:00,158.8595,139.771,0.814069,639.9491,330.5425,630.0,309.4066,688.5413,38.43292,0.0,29.89626,70.09221,3.459709,0.399278,17.57355,20.70032,127.0464,6.681655,35.79144,41.96836,3.974339,39.9863,20.73692,19.41167,0.0,148.4262,0.339115,2.699999,1164.484,88.31921,14.56448,2.151013,49.04988,26.9763,87.71967,1220.411,11.37
2018-12-26 22:40:00,156.9633,139.6467,0.814902,622.2999,328.1869,630.0,294.1131,685.2812,38.40052,0.0,32.49925,67.26666,3.133341,0.399746,17.57794,20.46395,127.0764,6.277457,35.85611,41.66071,3.989567,39.97336,20.4567,18.05608,0.0,148.3465,0.338624,2.700001,1164.548,88.23706,8.797419,2.129198,48.28116,27.2743,87.57787,1214.285,11.37
2018-12-26 22:50:00,156.9056,141.3258,0.812924,607.3283,328.8652,630.0,278.4631,683.9369,38.21976,0.0,29.11947,70.95945,3.286882,0.39925,17.66556,20.7097,126.9633,6.702755,35.96326,42.14509,3.984703,39.97593,20.54822,19.11187,0.0,148.3772,0.338672,2.7,1164.639,88.24864,10.81948,2.151904,48.12589,27.24662,87.48113,1210.487,11.37
2018-12-26 23:00:00,155.7999,140.2541,0.816669,625.2175,329.1872,630.0,296.0303,667.5257,37.79987,0.0,28.2364,71.1947,3.313532,0.401052,17.63386,20.72948,127.0123,6.539962,35.92867,41.94357,3.99115,39.97501,20.83446,20.04871,0.0,148.3845,0.339314,2.7,1164.587,88.31081,6.475065,2.150001,48.19102,26.82483,87.70016,1201.826,11.37
2018-12-26 23:10:00,158.3454,142.2128,0.815976,630.135,329.0589,630.0,301.0761,675.6977,38.58484,0.0,31.27461,69.0945,3.207743,0.400395,17.67766,20.65413,126.9462,6.47327,36.03624,42.00421,4.017859,39.97324,23.94041,21.73305,0.0,148.3759,0.339409,2.7,1164.519,88.35427,19.27904,2.179403,48.31081,27.28512,87.7781,1214.767,11.37
2018-12-26 23:20:00,158.1249,142.3296,0.813757,612.4545,326.7697,630.0,285.6847,696.0377,39.21655,0.0,28.4502,70.61879,3.146582,0.399685,17.6896,20.61213,126.9383,6.342082,36.06507,41.92063,4.002777,39.9738,21.13032,22.26025,0.0,148.2899,0.339158,2.7,1164.605,88.48327,18.31004,2.147519,48.44168,27.34307,87.83751,1224.763,11.37
2018-12-26 23:30:00,159.7185,143.4023,0.815595,622.9237,330.4424,630.0,292.4813,701.9537,39.17226,0.0,29.97791,70.24757,3.22997,0.39964,17.61289,20.60649,126.9633,6.618086,35.95949,42.05482,4.028229,39.96507,25.52935,21.66869,0.0,148.4275,0.339565,2.699999,1164.732,88.52839,23.0299,2.154415,48.56307,26.85921,87.75389,1220.953,11.37
2018-12-26 23:40:00,163.7789,146.5351,0.814832,637.6904,333.2931,630.0,304.3973,691.224,38.6299,0.0,30.58251,69.62077,3.1351,0.399586,17.60396,20.45836,126.9618,6.352884,35.96205,41.79108,4.024575,39.95513,28.78236,27.54254,0.0,148.5199,0.339965,2.700001,1164.572,88.56702,37.95415,2.187485,48.94726,26.5609,87.81102,1254.791,11.37
2018-12-26 23:50:00,162.0754,145.2431,0.814374,632.0515,332.477,630.0,299.5745,682.9607,38.58266,0.0,28.53246,71.45512,3.034225,0.399446,17.64557,20.447,126.8534,6.155997,35.99954,41.65936,4.001144,39.97952,22.65145,23.60869,0.0,148.4937,0.339507,2.7,1164.601,88.67527,30.09617,2.146465,49.17597,27.67706,87.81816,1262.434,11.37
2018-12-27 00:00:00,159.879,143.806,0.819333,629.8254,331.5673,630.0,298.2581,678.6692,38.0455,0.0,29.0075,70.97625,2.836434,0.400877,17.54072,20.17517,126.9141,5.660464,35.82943,41.05053,3.960433,39.98953,25.13951,25.01612,0.0,148.4784,0.339856,2.699999,1164.308,88.57439,25.60805,2.145269,48.79992,27.29328,87.69818,1240.682,11.37
2018-12-27 00:10:00,161.9295,145.2654,0.817121,629.1624,330.3004,630.0,298.862,698.8732,39.26749,0.0,31.16611,69.04086,2.881328,0.399336,17.60519,20.24707,126.9257,5.861715,35.96109,41.30001,3.986419,39.97391,24.56677,24.40407,0.0,148.4224,0.339695,2.7,1164.651,88.57077,27.2135,2.135057,49.00772,26.70283,87.6689,1246.463,11.37
2018-12-27 00:20:00,161.9034,144.3866,0.816434,623.0856,330.4694,630.0,292.6162,683.9537,38.63409,0.0,28.7674,71.5954,2.798348,0.399402,17.61078,20.28961,126.9112,5.745312,35.9984,41.28439,3.980056,39.9761,22.16898,24.43477,0.0,148.4304,0.340271,2.700001,1164.488,88.59796,25.37694,2.148128,49.07953,26.44228,87.68319,1249.925,11.37
2018-12-27 00:30:00,160.5869,144.307,0.819333,644.8424,335.778,630.0,309.0644,684.4836,38.71842,0.0,33.44637,66.45835,3.054459,0.40076,17.63779,20.4198,126.9899,6.246492,36.09964,41.83466,3.990069,39.9669,26.1281,24.53488,0.0,148.6137,0.340031,2.7,1164.659,88.68352,24.60155,2.138283,49.46154,26.24505,87.59252,1243.028,11.37
2018-12-27 00:40:00,161.5457,145.1817,0.819492,631.958,333.4459,630.0,298.512,683.5328,39.00359,0.0,28.36521,71.40779,3.033178,0.40029,17.53448,20.2449,126.9941,6.164288,35.8824,41.45852,4.021197,39.97082,21.56747,20.80166,0.0,148.5411,0.34017,2.7,1164.839,88.49524,22.65214,2.1649,48.96374,26.4166,87.67081,1246.31,11.37
2018-12-27 00:50:00,159.7601,143.7757,0.816656,613.8988,331.3512,630.0,282.5476,681.99,37.7155,0.0,31.58215,68.96576,2.957298,0.399312,17.65322,20.32067,126.9,6.031152,36.13329,41.63571,3.987397,39.97114,24.07181,27.53402,0.0,148.4626,0.339499,2.700001,1164.609,88.62043,19.18232,2.140172,49.30687,25.77633,87.78073,1237.571,11.37
2018-12-27 01:00:00,161.5135,145.1973,0.819327,615.5155,334.8389,630.0,280.6766,691.777,38.90859,0.0,30.83438,70.17735,2.679463,0.399331,17.55596,20.0451,126.9934,5.592328,35.9921,41.04806,3.980036,39.9691,24.37505,23.01081,0.0,148.5767,0.340073,2.7,1164.73,88.54988,24.41084,2.183626,48.88898,25.92628,87.96158,1243.092,11.37
2018-12-27 01:10:00,161.8256,145.6479,0.823606,650.2178,334.1031,630.0,316.1146,684.6301,37.95784,0.0,29.87276,69.68472,2.618296,0.401724,17.5241,19.91708,126.9797,5.352436,35.87807,40.77928,3.983686,39.97452,24.0274,22.26744,0.0,148.5509,0.340004,2.7,1164.556,88.50643,29.36395,2.173574,48.95619,26.29963,87.97741,1258.027,11.37
2018-12-27 01:20:00,160.0094,144.0178,0.817121,646.414,330.2094,630.0,316.2046,686.9943,38.6204,0.0,31.9985,66.94988,2.372739,0.398479,17.5483,19.66704,126.9583,4.857791,35.97295,40.31723,3.991054,39.96729,23.43629,21.35716,0.0,148.4101,0.339693,2.700001,1164.41,88.39953,23.64051,2.130428,48.59596,26.24862,87.86904,1250.507,11.37
2018-12-27 01:30:00,160.2343,144.1948,0.822843,619.8848,335.2511,630.0,284.6337,700.7671,39.0116,0.0,27.89316,72.39805,2.350339,0.400605,17.43615,19.51184,127.0824,4.891393,35.76333,40.10716,3.963855,39.97061,22.42871,22.34644,0.0,148.5904,0.340252,2.699999,1164.593,88.30851,17.40861,2.143563,48.30037,26.3115,87.83333,1234.228,11.37
2018-12-27 01:40:00,164.058,147.0982,0.820719,613.6603,334.0811,630.0,279.5792,684.6296,38.24912,0.0,26.41277,73.44981,2.680334,0.399888,17.46361,19.78684,127.0639,5.320192,35.87252,40.70465,3.987629,39.96909,28.19234,20.77909,0.0,148.5588,0.339424,2.7,1164.622,88.22963,33.98653,2.192937,47.85218,26.17932,87.70324,1256.937,11.37
2018-12-27 01:50:00,162.3479,146.3983,0.821616,654.0043,336.0924,630.0,317.912,690.3061,38.41413,0.0,27.6976,72.22178,2.553735,0.400412,17.39278,19.69865,127.0798,5.248828,35.67013,40.41841,4.021318,39.9756,20.73677,19.12573,0.0,148.6237,0.340388,2.700001,1164.484,88.204,22.10567,2.113541,48.32159,25.88784,87.81625,1264.581,11.37
2018-12-27 02:00:00,159.5304,143.618,0.819028,630.1205,329.1005,630.0,301.02,668.3768,38.33901,0.0,31.47839,69.24604,2.840001,0.398925,17.55621,20.13308,126.9259,5.878311,36.02304,41.39544,3.971122,39.96748,21.28325,20.34714,0.0,148.3783,0.339347,2.7,1164.517,88.44934,14.45766,2.152618,48.73921,25.6549,87.90433,1237.16,11.37
2018-12-27 02:10:00,158.3288,142.5045,0.821609,627.417,335.177,630.0,292.24,698.5096,39.31702,0.0,28.93466,69.83545,2.946635,0.399291,17.44018,20.18777,127.0235,6.179139,35.88332,41.53245,4.021948,39.98459,22.39667,20.8486,0.0,148.5839,0.340615,2.699999,1164.334,88.49244,14.13085,2.143889,49.3653,25.85909,88.04989,1231.535,11.37
2018-12-27 02:20:00,161.7073,145.2466,0.825513,617.1051,335.7764,630.0,281.3287,681.1262,38.48919,0.0,28.76429,71.31,2.989806,0.401585,17.3763,20.15389,127.0203,6.327805,35.72155,41.50413,4.003374,39.96538,24.70144,21.38532,0.0,148.6066,0.340628,2.7,1164.515,88.32889,23.41339,2.167035,49.07538,26.21891,88.11583,1244.49,11.37
2018-12-27 02:30:00,162.0779,145.7238,0.822461,621.2974,333.3491,630.0,287.9482,680.619,38.38519,0.0,30.22312,69.5921,3.18008,0.399641,17.55104,20.47961,126.9612,6.654831,36.11055,42.25153,4.028649,39.97605,23.12597,25.25187,0.0,148.524,0.339934,2.700001,1164.576,88.55532,22.63921,2.161104,49.32169,26.26953,88.15261,1252.686,11.37
2018-12-27 02:40:00,159.1755,143.4713,0.821991,656.5829,334.9641,630.0,321.6188,676.7226,38.79905,0.0,30.36896,69.93106,3.246168,0.398501,17.4882,20.65511,126.9746,7.056655,36.05041,42.51846,4.016632,39.97129,23.10364,22.1331,0.0,148.5946,0.340293,2.7,1164.822,88.5896,18.95611,2.136671,49.33262,26.26953,88.30319,1248.144,11.37
2018-12-27 02:50:00,161.3175,144.9413,0.827598,628.2761,331.8355,630.0,296.4406,695.9813,38.17079,0.0,31.16966,69.59843,3.216008,0.401594,17.38475,20.31376,126.8883,6.49187,35.83864,41.91358,3.996147,39.96866,23.31876,22.67732,0.0,148.4857,0.340284,2.7,1164.494,88.52705,23.3525,2.164886,49.12626,26.06989,88.05906,1245.305,11.37
2018-12-27 03:00:00,161.9621,145.6207,0.822086,605.8459,330.0411,630.0,275.8049,693.1876,37.96158,0.0,28.16769,71.8563,3.228715,0.399053,17.46111,20.44058,126.9087,6.651194,36.01316,42.15168,3.984512,39.968,25.13596,21.17138,0.0,148.4165,0.339507,2.700001,1164.7,88.56344,25.12023,2.154368,49.20653,26.1183,87.90058,1255.467,11.37
